vehicles,sum_vehicles,pers5,pers6,ValidCombos,2s,3s,4s,5s,6s,4+3+3 Flag,5+4 Flag,combos
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 5]",20,0,3,True,True,False,True,False,False,False,False,"1,1,1,3|1,1,1,3|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4]",20,0,3,True,False,True,True,False,False,False,False,"1,1,1,3|1,1,4|1,1,4"
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 5]",21,0,3,True,True,True,True,False,False,False,False,"1,1,1,3|1,1,4|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 5, 5]",22,0,3,True,True,False,True,False,False,False,False,"1,1,1,3|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4]",21,0,3,True,False,True,False,False,False,False,False,"1,1,4|1,1,4|1,1,4"
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 5]",22,0,3,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 5, 5]",23,0,3,True,True,True,False,False,False,False,False,"1,1,4|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5]",24,0,4,True,True,False,False,False,True,False,False,"1,5|1,5|1,5|1,1,1,1,1,1"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2]",16,0,2,True,False,False,True,False,False,False,False,"1,1,2,2|1,1,2,2"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3]",17,0,2,True,False,True,True,False,False,False,False,"1,1,1,3|2,2,2"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 4]",18,0,3,True,False,True,True,True,False,False,False,"1,1,1,1,2|1,1,2,2|1,1,4"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 5]",19,0,3,True,True,False,True,True,False,False,False,"1,1,1,1,2|1,1,2,2|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3]",18,0,3,True,False,False,True,False,False,False,False,"1,1,1,3|1,1,1,3|1,1,2,2"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 4]",19,0,3,True,False,True,True,False,False,False,False,"1,1,1,3|1,1,2,2|1,1,4"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 5]",20,0,3,True,True,False,True,False,False,False,False,"1,1,1,3|1,1,2,2|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 4, 4]",20,0,3,True,False,True,True,False,False,False,False,"1,1,2,2|1,1,4|1,1,4"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 4, 5]",21,0,3,True,True,True,True,False,False,False,False,"1,1,2,2|1,1,4|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 5, 5]",22,0,3,True,True,False,True,False,False,False,False,"1,1,2,2|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 3]",19,0,3,True,False,True,True,False,False,False,False,"1,1,1,3|1,1,1,3|1,2,3"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 4]",20,0,3,True,False,True,True,False,False,False,False,"1,1,1,3|1,1,4|1,2,3"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 5]",21,0,3,True,True,True,True,False,False,False,False,"1,1,1,3|1,2,3|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 4, 4]",21,0,3,True,False,True,False,False,False,False,False,"1,1,4|1,1,4|1,2,3"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 4, 5]",22,0,3,True,True,True,False,False,False,False,False,"1,1,4|1,2,3|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 5, 5]",23,0,3,True,True,True,False,False,False,False,False,"1,2,3|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 4]",22,0,3,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|2,4"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 5]",23,0,3,True,True,True,False,False,False,False,False,"1,1,4|2,4|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 5, 5]",24,0,4,True,True,True,False,True,False,False,False,"1,1,1,1,2|1,1,4|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 2, 5, 5, 5]",25,0,4,True,True,False,False,True,False,False,False,"1,1,1,1,2|1,5|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3]",20,0,3,True,True,False,True,False,False,False,False,"1,1,1,3|1,1,1,3|3,3"
"[1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 4]",21,0,3,True,True,True,True,False,False,False,False,"1,1,1,3|1,1,4|3,3"
"[1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 5]",22,0,3,True,True,False,True,False,False,False,False,"1,1,1,3|3,3|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 4, 4]",22,0,3,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|3,3"
"[1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 4, 5]",23,0,3,True,True,True,False,False,False,False,False,"1,1,4|3,3|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 5, 5]",24,0,4,True,True,False,True,False,False,False,False,"1,1,1,3|1,1,1,3|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4]",23,0,3,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|3,4"
"[1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 5]",24,0,4,True,True,True,True,False,False,False,False,"1,1,1,3|1,1,4|1,1,4|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 5, 5]",25,0,4,True,True,True,True,False,False,False,False,"1,1,1,3|1,1,4|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 3, 5, 5, 5]",26,0,4,True,True,False,True,False,False,False,False,"1,1,1,3|1,5|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4]",24,0,4,True,False,True,False,False,False,False,False,"1,1,4|1,1,4|1,1,4|1,1,4"
"[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 5]",25,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|1,1,4|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 5, 5]",26,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 4, 5, 5, 5]",27,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,5|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5]",28,0,4,True,True,False,False,False,False,False,False,"1,5|1,5|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]",17,0,2,True,False,True,True,False,False,False,False,"1,1,2,2|2,2,2"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3]",18,0,3,True,False,False,True,False,False,False,False,"1,1,1,3|1,1,2,2|1,1,2,2"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 4]",19,0,3,True,False,True,True,False,False,False,False,"1,1,2,2|1,1,2,2|1,1,4"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 5]",20,0,3,True,True,False,True,False,False,False,False,"1,1,2,2|1,1,2,2|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3]",19,0,3,True,False,True,True,False,False,False,False,"1,1,1,3|1,1,1,3|2,2,2"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 4]",20,0,3,True,False,True,True,False,False,False,False,"1,1,1,3|1,1,4|2,2,2"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 5]",21,0,3,True,True,True,True,False,False,False,False,"1,1,1,3|2,2,2|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 4, 4]",21,0,3,True,False,True,False,False,False,False,False,"1,1,4|1,1,4|2,2,2"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 4, 5]",22,0,3,True,True,True,False,False,False,False,False,"1,1,4|2,2,2|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 5, 5]",23,0,3,True,True,True,False,False,False,False,False,"2,2,2|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 3]",20,0,3,True,False,True,True,False,False,False,False,"1,1,1,3|1,2,3|1,2,3"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 4]",21,0,3,True,False,True,False,False,False,False,False,"1,1,4|1,2,3|1,2,3"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 5]",22,0,3,True,True,True,False,False,False,False,False,"1,2,3|1,2,3|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 4, 4]",22,0,3,True,False,True,False,False,False,False,False,"1,1,4|1,2,3|1,2,4"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 4, 5]",23,0,3,True,True,True,False,False,False,False,False,"1,1,4|1,2,3|2,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 5, 5]",24,0,4,True,True,False,True,False,False,False,False,"1,1,1,3|1,1,2,2|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 4, 4, 4]",23,0,3,True,True,True,False,False,False,False,False,"1,1,4|2,4|2,4"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 4, 4, 5]",24,0,4,True,True,True,True,False,False,False,False,"1,1,2,2|1,1,4|1,1,4|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 4, 5, 5]",25,0,4,True,True,True,True,False,False,False,False,"1,1,2,2|1,1,4|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 2, 5, 5, 5]",26,0,4,True,True,False,True,False,False,False,False,"1,1,2,2|1,5|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 3, 3]",21,0,3,True,True,True,True,False,False,False,False,"1,1,1,3|1,2,3|3,3"
"[1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 3, 4]",22,0,3,True,True,True,False,False,False,False,False,"1,1,4|1,2,3|3,3"
"[1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 3, 5]",23,0,3,True,True,True,False,False,False,False,False,"1,2,3|3,3|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 4, 4]",23,0,3,True,True,True,False,False,False,False,False,"1,1,4|3,3|2,4"
"[1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 4, 5]",24,0,4,True,True,True,True,False,False,False,False,"1,1,1,3|1,1,4|1,2,3|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 5, 5]",25,0,4,True,True,True,True,False,False,False,False,"1,1,1,3|1,2,3|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 3, 4, 4, 4]",24,0,4,True,False,True,False,False,False,False,False,"1,1,4|1,1,4|1,1,4|1,2,3"
"[1, 1, 1, 1, 1, 1, 1, 2, 3, 4, 4, 5]",25,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|1,2,3|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 3, 4, 5, 5]",26,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,2,3|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 3, 5, 5, 5]",27,0,4,True,True,True,False,False,False,False,False,"1,2,3|1,5|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 4, 4]",25,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|1,1,4|2,4"
"[1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 4, 5]",26,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|2,4|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 5, 5]",27,0,4,True,True,True,False,False,False,False,False,"1,1,4|2,4|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 4, 5, 5, 5]",28,0,4,True,True,False,False,False,False,False,False,"2,4|1,5|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 2, 5, 5, 5, 5]",29,0,4,True,True,False,False,False,False,False,False,"1,5|1,5|1,5|2,5"
"[1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3]",22,0,3,True,True,False,True,False,False,False,False,"1,1,1,3|3,3|3,3"
"[1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 4]",23,0,3,True,True,True,False,False,False,False,False,"1,1,4|3,3|3,3"
"[1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 5]",24,0,4,True,True,False,True,False,False,False,False,"1,1,1,3|1,1,1,3|3,3|1,5"
"[1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 4, 4]",24,0,4,True,True,True,True,False,False,False,False,"1,1,1,3|1,1,4|1,1,4|3,3"
"[1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 4, 5]",25,0,4,True,True,True,True,False,False,False,False,"1,1,1,3|1,1,4|3,3|1,5"
"[1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 5, 5]",26,0,4,True,True,False,True,False,False,False,False,"1,1,1,3|3,3|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 3, 3, 4, 4, 4]",25,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|1,1,4|3,3"
"[1, 1, 1, 1, 1, 1, 1, 3, 3, 4, 4, 5]",26,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|3,3|1,5"
"[1, 1, 1, 1, 1, 1, 1, 3, 3, 4, 5, 5]",27,0,4,True,True,True,False,False,False,False,False,"1,1,4|3,3|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 3, 3, 5, 5, 5]",28,0,4,True,True,False,False,False,False,False,False,"3,3|1,5|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 4]",26,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|1,1,4|3,4"
"[1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5]",27,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|1,5|3,4"
"[1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 5, 5]",28,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,5|1,5|3,4"
"[1, 1, 1, 1, 1, 1, 1, 3, 4, 5, 5, 5]",29,0,4,True,True,False,False,False,False,False,False,"1,5|1,5|1,5|3,4"
"[1, 1, 1, 1, 1, 1, 1, 3, 5, 5, 5, 5]",30,0,5,True,True,False,True,False,False,False,False,"1,1,1,3|1,5|1,5|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4]",27,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|1,1,4|4,4"
"[1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 5]",28,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|1,5|4,4"
"[1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 5, 5]",29,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,5|1,5|4,4"
"[1, 1, 1, 1, 1, 1, 1, 4, 4, 5, 5, 5]",30,0,5,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|1,5|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 4, 5, 5, 5, 5]",31,0,5,True,True,True,False,False,False,False,False,"1,1,4|1,5|1,5|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5]",32,0,5,True,True,False,False,False,False,False,False,"1,5|1,5|1,5|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2]",18,0,3,True,False,False,True,False,False,False,False,"1,1,2,2|1,1,2,2|1,1,2,2"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3]",19,0,3,True,False,True,True,False,False,False,False,"1,1,1,3|1,1,2,2|2,2,2"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 4]",20,0,3,True,False,True,True,False,False,False,False,"1,1,2,2|1,1,4|2,2,2"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 5]",21,0,3,True,True,True,True,False,False,False,False,"1,1,2,2|2,2,2|1,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",20,0,3,True,False,True,True,False,False,False,False,"1,1,1,3|1,2,3|2,2,2"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 4]",21,0,3,True,False,True,False,False,False,False,False,"1,1,4|1,2,3|2,2,2"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 5]",22,0,3,True,True,True,False,False,False,False,False,"1,2,3|2,2,2|1,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 4, 4]",22,0,3,True,False,True,False,False,False,False,False,"1,1,4|2,2,2|1,2,4"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 4, 5]",23,0,3,True,True,True,False,False,False,False,False,"1,1,4|2,2,2|2,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 5, 5]",24,0,4,True,True,False,True,False,False,False,False,"1,1,2,2|1,1,2,2|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3]",21,0,3,True,False,True,False,False,False,False,False,"1,2,3|1,2,3|1,2,3"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4]",22,0,3,True,False,True,False,False,False,False,False,"1,2,3|1,2,3|1,2,4"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 5]",23,0,3,True,True,True,False,False,False,False,False,"1,2,3|1,2,3|2,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 4, 4]",23,0,3,True,True,True,False,False,False,False,False,"1,2,3|2,4|2,4"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 4, 5]",24,0,4,True,True,True,True,False,False,False,False,"1,1,1,3|1,1,4|2,2,2|1,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 5, 5]",25,0,4,True,True,True,True,False,False,False,False,"1,1,1,3|2,2,2|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 4, 4, 4]",24,0,4,True,False,True,False,False,False,False,False,"1,1,4|1,1,4|1,1,4|2,2,2"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 4, 4, 5]",25,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|2,2,2|1,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 4, 5, 5]",26,0,4,True,True,True,False,False,False,False,False,"1,1,4|2,2,2|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 2, 5, 5, 5]",27,0,4,True,True,True,False,False,False,False,False,"2,2,2|1,5|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 3, 3]",22,0,3,True,True,True,False,False,False,False,False,"1,2,3|1,2,3|3,3"
"[1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 3, 4]",23,0,3,True,True,True,False,False,False,False,False,"1,2,3|1,2,4|3,3"
"[1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 3, 5]",24,0,4,True,True,True,True,False,False,False,False,"1,1,1,3|1,2,3|1,2,3|1,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 4, 4]",24,0,4,True,False,True,False,False,False,False,False,"1,1,4|1,1,4|1,2,3|1,2,3"
"[1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 4, 5]",25,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,2,3|1,2,3|1,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 5, 5]",26,0,4,True,True,True,False,False,False,False,False,"1,2,3|1,2,3|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 3, 4, 4, 4]",25,0,4,True,False,True,False,False,False,False,False,"1,1,4|1,1,4|1,1,4|2,2,3"
"[1, 1, 1, 1, 1, 1, 2, 2, 3, 4, 4, 5]",26,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|1,2,3|2,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 3, 4, 5, 5]",27,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,2,3|1,5|2,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 3, 5, 5, 5]",28,0,4,True,True,True,False,False,False,False,False,"1,2,3|1,5|1,5|2,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 4, 4, 4, 4]",26,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|2,4|2,4"
"[1, 1, 1, 1, 1, 1, 2, 2, 4, 4, 4, 5]",27,0,4,True,True,True,False,False,False,False,False,"1,1,4|2,4|2,4|1,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 4, 4, 5, 5]",28,0,4,True,True,False,False,False,False,False,False,"2,4|2,4|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 4, 5, 5, 5]",29,0,4,True,True,False,False,False,False,False,False,"2,4|1,5|1,5|2,5"
"[1, 1, 1, 1, 1, 1, 2, 2, 5, 5, 5, 5]",30,0,5,True,True,False,True,False,False,False,False,"1,1,2,2|1,5|1,5|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 2, 3, 3, 3, 3, 3]",23,0,3,True,True,True,False,False,False,False,False,"1,2,3|3,3|3,3"
"[1, 1, 1, 1, 1, 1, 2, 3, 3, 3, 3, 4]",24,0,4,True,True,True,True,False,False,False,False,"1,1,1,3|1,1,4|1,2,3|3,3"
"[1, 1, 1, 1, 1, 1, 2, 3, 3, 3, 3, 5]",25,0,4,True,True,True,True,False,False,False,False,"1,1,1,3|1,2,3|3,3|1,5"
"[1, 1, 1, 1, 1, 1, 2, 3, 3, 3, 4, 4]",25,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|1,2,3|3,3"
"[1, 1, 1, 1, 1, 1, 2, 3, 3, 3, 4, 5]",26,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,2,3|3,3|1,5"
"[1, 1, 1, 1, 1, 1, 2, 3, 3, 3, 5, 5]",27,0,4,True,True,True,False,False,False,False,False,"1,2,3|3,3|1,5|1,5"
"[1, 1, 1, 1, 1, 1, 2, 3, 3, 4, 4, 4]",26,0,4,True,True,True,False,False,False,False,False,"1,1,4|1,1,4|3,3|2,4"
"[1, 1, 1, 1, 1, 1, 2, 3, 3, 4, 4, 5]",27,0,4,True,True,True,False,False,False,False,False,"1,1,4|3,3|2,4|1,5"
"[1, 1, 1, 1, 1, 1, 2, 3, 3, 4, 5, 5]",28,0,4,True,True,False,False,False,False,False,False,"3,3|2,4|1,5|1,5"
